Accuracy,Precision,Depth,Min_Samples_Split,Min_Samples_Leaf,Test_Size
0.6666666666666666,0.6818181818181819,9.0,4.0,9.0,0.25
0.58,0.6147794117647059,9.0,4.0,9.0,0.3
0.6551724137931034,0.6711947056774644,9.0,4.0,9.0,0.35
0.6060606060606061,0.667634252539913,9.0,4.0,9.0,0.4
0.56,0.5613043478260868,9.0,4.0,9.0,0.45
0.5903614457831325,0.6092943201376936,9.0,4.0,9.0,0.5
0.6470588235294118,0.6699346405228759,9.0,4.0,10.0,0.1
0.48,0.5397058823529411,9.0,4.0,10.0,0.15
0.6060606060606061,0.6414141414141413,9.0,4.0,10.0,0.2
0.6904761904761905,0.7119973847662635,9.0,4.0,10.0,0.25
0.56,0.5965714285714285,9.0,4.0,10.0,0.3
0.6896551724137931,0.7327586206896551,9.0,4.0,10.0,0.35
0.6060606060606061,0.667634252539913,9.0,4.0,10.0,0.4
0.6133333333333333,0.671166253101737,9.0,4.0,10.0,0.45
0.5903614457831325,0.6092943201376936,9.0,4.0,10.0,0.5
0.5882352941176471,0.6764705882352942,9.0,5.0,1.0,0.1
0.52,0.5358974358974359,9.0,5.0,1.0,0.15
0.6060606060606061,0.7356902356902357,9.0,5.0,1.0,0.2
0.6428571428571429,0.6952380952380953,9.0,5.0,1.0,0.25
0.64,0.6649915110356537,9.0,5.0,1.0,0.3
0.603448275862069,0.6660772178013559,9.0,5.0,1.0,0.35
0.5606060606060606,0.5634615384615385,9.0,5.0,1.0,0.4
0.6,0.6,9.0,5.0,1.0,0.45
0.5180722891566265,0.5112624410686224,9.0,5.0,1.0,0.5
0.5882352941176471,0.6260504201680672,9.0,5.0,2.0,0.1
0.56,0.6066666666666667,9.0,5.0,2.0,0.15
0.5454545454545454,0.6519360269360269,9.0,5.0,2.0,0.2
0.6428571428571429,0.6632886564236677,9.0,5.0,2.0,0.25
0.66,0.693125,9.0,5.0,2.0,0.3
0.5862068965517241,0.632781012091357,9.0,5.0,2.0,0.35
0.5757575757575758,0.576036866359447,9.0,5.0,2.0,0.4
0.56,0.5595714285714286,9.0,5.0,2.0,0.45
0.6024096385542169,0.6384683117496726,9.0,5.0,2.0,0.5
0.5882352941176471,0.6260504201680672,9.0,5.0,3.0,0.1
0.56,0.5846153846153846,9.0,5.0,3.0,0.15
0.6060606060606061,0.6414141414141413,9.0,5.0,3.0,0.2
0.6666666666666666,0.7115384615384615,9.0,5.0,3.0,0.25
0.7,0.7566176470588235,9.0,5.0,3.0,0.3
0.6896551724137931,0.7081156391501218,9.0,5.0,3.0,0.35
0.5151515151515151,0.5174603174603174,9.0,5.0,3.0,0.4
0.52,0.518139534883721,9.0,5.0,3.0,0.45
0.5903614457831325,0.6251573458011149,9.0,5.0,3.0,0.5
0.6470588235294118,0.6470588235294118,9.0,5.0,4.0,0.1
0.6,0.6363636363636364,9.0,5.0,4.0,0.15
0.6060606060606061,0.6414141414141413,9.0,5.0,4.0,0.2
0.6666666666666666,0.7346938775510203,9.0,5.0,4.0,0.25
0.68,0.7234937611408199,9.0,5.0,4.0,0.3
0.6896551724137931,0.6912972085385879,9.0,5.0,4.0,0.35
0.5151515151515151,0.5174603174603174,9.0,5.0,4.0,0.4
0.5466666666666666,0.5452325581395349,9.0,5.0,4.0,0.45
0.5662650602409639,0.5769745649263721,9.0,5.0,4.0,0.5
0.7058823529411765,0.7148692810457516,9.0,5.0,5.0,0.1
0.52,0.5532467532467532,9.0,5.0,5.0,0.15
0.5757575757575758,0.6020499108734403,9.0,5.0,5.0,0.2
0.7142857142857143,0.7637362637362638,9.0,5.0,5.0,0.25
0.56,0.6100623700623701,9.0,5.0,5.0,0.3
0.5344827586206896,0.5515262454855786,9.0,5.0,5.0,0.35
0.5303030303030303,0.5340909090909091,9.0,5.0,5.0,0.4
0.5866666666666667,0.5865967016491754,9.0,5.0,5.0,0.45
0.6506024096385542,0.6847111950104565,9.0,5.0,5.0,0.5
0.7058823529411765,0.7148692810457516,9.0,5.0,6.0,0.1
0.52,0.5532467532467532,9.0,5.0,6.0,0.15
0.5757575757575758,0.6020499108734403,9.0,5.0,6.0,0.2
0.6904761904761905,0.7119973847662635,9.0,5.0,6.0,0.25
0.5,0.5425,9.0,5.0,6.0,0.3
0.5862068965517241,0.632781012091357,9.0,5.0,6.0,0.35
0.5454545454545454,0.5500505561172901,9.0,5.0,6.0,0.4
0.5733333333333334,0.5723255813953488,9.0,5.0,6.0,0.45
0.6144578313253012,0.7007749307087505,9.0,5.0,6.0,0.5
0.6470588235294118,0.6470588235294118,9.0,5.0,7.0,0.1
0.52,0.5532467532467532,9.0,5.0,7.0,0.15
0.6060606060606061,0.6414141414141413,9.0,5.0,7.0,0.2
0.6904761904761905,0.7119973847662635,9.0,5.0,7.0,0.25
0.58,0.604375,9.0,5.0,7.0,0.3
0.4827586206896552,0.4879310344827586,9.0,5.0,7.0,0.35
0.6212121212121212,0.6434782608695653,9.0,5.0,7.0,0.4
0.56,0.5595714285714286,9.0,5.0,7.0,0.45
0.6385542168674698,0.7209209508842824,9.0,5.0,7.0,0.5
0.6470588235294118,0.6470588235294118,9.0,5.0,8.0,0.1
0.48,0.52,9.0,5.0,8.0,0.15
0.5757575757575758,0.6020499108734403,9.0,5.0,8.0,0.2
0.6666666666666666,0.6818181818181819,9.0,5.0,8.0,0.25
0.54,0.5771428571428572,9.0,5.0,8.0,0.3
0.5,0.509325681492109,9.0,5.0,8.0,0.35
0.6060606060606061,0.6509803921568628,9.0,5.0,8.0,0.4
0.5466666666666666,0.5449921507064364,9.0,5.0,8.0,0.45
0.5903614457831325,0.6092943201376936,9.0,5.0,8.0,0.5
0.7058823529411765,0.7148692810457516,9.0,5.0,9.0,0.1
0.48,0.5397058823529411,9.0,5.0,9.0,0.15
0.5757575757575758,0.6020499108734403,9.0,5.0,9.0,0.2
0.6666666666666666,0.6818181818181819,9.0,5.0,9.0,0.25
0.6,0.6320855614973262,9.0,5.0,9.0,0.3
0.603448275862069,0.6089864158829676,9.0,5.0,9.0,0.35
0.6060606060606061,0.667634252539913,9.0,5.0,9.0,0.4
0.56,0.5613043478260868,9.0,5.0,9.0,0.45
0.6506024096385542,0.6756853500960363,9.0,5.0,9.0,0.5
0.6470588235294118,0.6699346405228759,9.0,5.0,10.0,0.1
0.48,0.5397058823529411,9.0,5.0,10.0,0.15
0.6060606060606061,0.6414141414141413,9.0,5.0,10.0,0.2
0.6904761904761905,0.7119973847662635,9.0,5.0,10.0,0.25
0.58,0.6147794117647059,9.0,5.0,10.0,0.3
0.6896551724137931,0.7327586206896551,9.0,5.0,10.0,0.35
0.6060606060606061,0.667634252539913,9.0,5.0,10.0,0.4
0.6133333333333333,0.671166253101737,9.0,5.0,10.0,0.45
0.5903614457831325,0.6092943201376936,9.0,5.0,10.0,0.5
0.5294117647058824,0.6312217194570136,9.0,6.0,1.0,0.1
0.52,0.5532467532467532,9.0,6.0,1.0,0.15
0.5454545454545454,0.7012987012987013,9.0,6.0,1.0,0.2
0.6666666666666666,0.7115384615384615,9.0,6.0,1.0,0.25
0.74,0.8038970588235295,9.0,6.0,1.0,0.3
0.603448275862069,0.6660772178013559,9.0,6.0,1.0,0.35
0.5757575757575758,0.5783475783475783,9.0,6.0,1.0,0.4
0.6,0.6,9.0,6.0,1.0,0.45
0.5301204819277109,0.5333377465907586,9.0,6.0,1.0,0.5
0.6470588235294118,0.714795008912656,9.0,6.0,2.0,0.1
0.6,0.6153846153846154,9.0,6.0,2.0,0.15
0.5454545454545454,0.6519360269360269,9.0,6.0,2.0,0.2
0.6428571428571429,0.6632886564236677,9.0,6.0,2.0,0.25
0.64,0.6649915110356537,9.0,6.0,2.0,0.3
0.5689655172413793,0.603047313552526,9.0,6.0,2.0,0.35
0.5454545454545454,0.547008547008547,9.0,6.0,2.0,0.4
0.64,0.6405865102639297,9.0,6.0,2.0,0.45
0.6024096385542169,0.6505433498700685,9.0,6.0,2.0,0.5
0.5882352941176471,0.6260504201680672,9.0,6.0,3.0,0.1
0.6,0.6,9.0,6.0,3.0,0.15
0.6060606060606061,0.6414141414141413,9.0,6.0,3.0,0.2
0.5714285714285714,0.6224489795918368,9.0,6.0,3.0,0.25
0.7,0.7566176470588235,9.0,6.0,3.0,0.3
0.6896551724137931,0.7081156391501218,9.0,6.0,3.0,0.35
0.5151515151515151,0.5174603174603174,9.0,6.0,3.0,0.4
0.5333333333333333,0.5320346320346321,9.0,6.0,3.0,0.45
0.5542168674698795,0.5710489014883061,9.0,6.0,3.0,0.5
0.6470588235294118,0.6470588235294118,9.0,6.0,4.0,0.1
0.56,0.6066666666666667,9.0,6.0,4.0,0.15
0.6060606060606061,0.6414141414141413,9.0,6.0,4.0,0.2
0.7142857142857143,0.7637362637362638,9.0,6.0,4.0,0.25
0.58,0.6147794117647059,9.0,6.0,4.0,0.3
0.5172413793103449,0.521551724137931,9.0,6.0,4.0,0.35
0.5454545454545454,0.5500505561172901,9.0,6.0,4.0,0.4
0.6266666666666667,0.6294224924012158,9.0,6.0,4.0,0.45
0.6144578313253012,0.6286161595534682,9.0,6.0,4.0,0.5
0.6470588235294118,0.6470588235294118,9.0,6.0,5.0,0.1
0.52,0.5532467532467532,9.0,6.0,5.0,0.15
0.5757575757575758,0.6020499108734403,9.0,6.0,5.0,0.2
0.5714285714285714,0.6428571428571429,9.0,6.0,5.0,0.25
0.6,0.6895104895104897,9.0,6.0,5.0,0.3
0.5862068965517241,0.632781012091357,9.0,6.0,5.0,0.35
0.5303030303030303,0.5340909090909091,9.0,6.0,5.0,0.4
0.5866666666666667,0.5865967016491754,9.0,6.0,5.0,0.45
0.6265060240963856,0.6460974332111052,9.0,6.0,5.0,0.5
0.7058823529411765,0.7148692810457516,9.0,6.0,6.0,0.1
0.52,0.5532467532467532,9.0,6.0,6.0,0.15
0.5757575757575758,0.6020499108734403,9.0,6.0,6.0,0.2
0.6904761904761905,0.7119973847662635,9.0,6.0,6.0,0.25
0.5,0.5425,9.0,6.0,6.0,0.3
0.5344827586206896,0.5515262454855786,9.0,6.0,6.0,0.35
0.5454545454545454,0.5500505561172901,9.0,6.0,6.0,0.4
0.5733333333333334,0.5723255813953488,9.0,6.0,6.0,0.45
0.6144578313253012,0.6630102499550441,9.0,6.0,6.0,0.5
0.7058823529411765,0.7148692810457516,9.0,6.0,7.0,0.1
0.52,0.5532467532467532,9.0,6.0,7.0,0.15
0.6363636363636364,0.6631016042780749,9.0,6.0,7.0,0.2
0.6904761904761905,0.7119973847662635,9.0,6.0,7.0,0.25
0.58,0.604375,9.0,6.0,7.0,0.3
0.4827586206896552,0.4879310344827586,9.0,6.0,7.0,0.35
0.6212121212121212,0.6434782608695653,9.0,6.0,7.0,0.4
0.56,0.5595714285714286,9.0,6.0,7.0,0.45
0.6385542168674698,0.7008631541089733,9.0,6.0,7.0,0.5
0.5294117647058824,0.5506535947712418,9.0,6.0,8.0,0.1
0.48,0.52,9.0,6.0,8.0,0.15
0.5757575757575758,0.6020499108734403,9.0,6.0,8.0,0.2
0.6666666666666666,0.6818181818181819,9.0,6.0,8.0,0.25
0.54,0.5771428571428572,9.0,6.0,8.0,0.3
0.5517241379310345,0.5848634124496194,9.0,6.0,8.0,0.35
0.6060606060606061,0.6509803921568628,9.0,6.0,8.0,0.4
0.5466666666666666,0.5449921507064364,9.0,6.0,8.0,0.45
0.5903614457831325,0.6092943201376936,9.0,6.0,8.0,0.5
0.7058823529411765,0.7148692810457516,9.0,6.0,9.0,0.1
0.48,0.5397058823529411,9.0,6.0,9.0,0.15
0.5757575757575758,0.6020499108734403,9.0,6.0,9.0,0.2
0.6666666666666666,0.6818181818181819,9.0,6.0,9.0,0.25
0.56,0.5965714285714285,9.0,6.0,9.0,0.3
0.6551724137931034,0.6711947056774644,9.0,6.0,9.0,0.35
0.6060606060606061,0.667634252539913,9.0,6.0,9.0,0.4
0.56,0.5613043478260868,9.0,6.0,9.0,0.45
0.6506024096385542,0.6756853500960363,9.0,6.0,9.0,0.5
0.6470588235294118,0.6699346405228759,9.0,6.0,10.0,0.1
0.48,0.5397058823529411,9.0,6.0,10.0,0.15
0.6060606060606061,0.6414141414141413,9.0,6.0,10.0,0.2
0.6904761904761905,0.7119973847662635,9.0,6.0,10.0,0.25
0.6,0.6320855614973262,9.0,6.0,10.0,0.3
0.6896551724137931,0.7327586206896551,9.0,6.0,10.0,0.35
0.6060606060606061,0.667634252539913,9.0,6.0,10.0,0.4
0.6133333333333333,0.671166253101737,9.0,6.0,10.0,0.45
0.6506024096385542,0.6756853500960363,9.0,6.0,10.0,0.5
0.5294117647058824,0.5793226381461675,9.0,7.0,1.0,0.1
0.52,0.5358974358974359,9.0,7.0,1.0,0.15
0.6060606060606061,0.7356902356902357,9.0,7.0,1.0,0.2
0.6428571428571429,0.6769747899159664,9.0,7.0,1.0,0.25
0.78,0.82625,9.0,7.0,1.0,0.3
0.603448275862069,0.6660772178013559,9.0,7.0,1.0,0.35
0.5303030303030303,0.5327380952380953,9.0,7.0,1.0,0.4
0.6266666666666667,0.6360784313725489,9.0,7.0,1.0,0.45
0.5662650602409639,0.5814437236123983,9.0,7.0,1.0,0.5
0.5882352941176471,0.6260504201680672,9.0,7.0,2.0,0.1
0.56,0.5846153846153846,9.0,7.0,2.0,0.15
0.5454545454545454,0.6519360269360269,9.0,7.0,2.0,0.2
0.6428571428571429,0.6632886564236677,9.0,7.0,2.0,0.25
0.7,0.7566176470588235,9.0,7.0,2.0,0.3
0.5862068965517241,0.632781012091357,9.0,7.0,2.0,0.35
0.5151515151515151,0.5160975609756098,9.0,7.0,2.0,0.4
0.5333333333333333,0.5328571428571429,9.0,7.0,2.0,0.45
0.5783132530120482,0.602270042737796,9.0,7.0,2.0,0.5
0.5882352941176471,0.5980392156862745,9.0,7.0,3.0,0.1
0.52,0.575,9.0,7.0,3.0,0.15
0.6060606060606061,0.6414141414141413,9.0,7.0,3.0,0.2
0.5714285714285714,0.6224489795918368,9.0,7.0,3.0,0.25
0.68,0.7440000000000001,9.0,7.0,3.0,0.3
0.603448275862069,0.6359273734725178,9.0,7.0,3.0,0.35
0.5454545454545454,0.5500505561172901,9.0,7.0,3.0,0.4
0.56,0.5587406296851574,9.0,7.0,3.0,0.45
0.5542168674698795,0.5778101416655633,9.0,7.0,3.0,0.5
0.5882352941176471,0.5980392156862745,9.0,7.0,4.0,0.1
0.6,0.6363636363636364,9.0,7.0,4.0,0.15
0.6060606060606061,0.6414141414141413,9.0,7.0,4.0,0.2
0.6190476190476191,0.7047619047619048,9.0,7.0,4.0,0.25
0.68,0.7234937611408199,9.0,7.0,4.0,0.3
0.6896551724137931,0.6912972085385879,9.0,7.0,4.0,0.35
0.5454545454545454,0.5500505561172901,9.0,7.0,4.0,0.4
0.5733333333333334,0.5723255813953488,9.0,7.0,4.0,0.45
0.6024096385542169,0.6221013084596451,9.0,7.0,4.0,0.5
0.6470588235294118,0.6470588235294118,9.0,7.0,5.0,0.1
0.52,0.5532467532467532,9.0,7.0,5.0,0.15
0.5757575757575758,0.6020499108734403,9.0,7.0,5.0,0.2
0.5238095238095238,0.6008928571428571,9.0,7.0,5.0,0.25
0.56,0.6100623700623701,9.0,7.0,5.0,0.3
0.5862068965517241,0.632781012091357,9.0,7.0,5.0,0.35
0.5454545454545454,0.5500505561172901,9.0,7.0,5.0,0.4
0.6133333333333333,0.616388888888889,9.0,7.0,5.0,0.45
0.5903614457831325,0.6039358626757402,9.0,7.0,5.0,0.5
0.7058823529411765,0.7148692810457516,9.0,7.0,6.0,0.1
0.52,0.5532467532467532,9.0,7.0,6.0,0.15
0.5757575757575758,0.6020499108734403,9.0,7.0,6.0,0.2
0.6904761904761905,0.7119973847662635,9.0,7.0,6.0,0.25
0.5,0.5425,9.0,7.0,6.0,0.3
0.5344827586206896,0.5515262454855786,9.0,7.0,6.0,0.35
0.5454545454545454,0.5500505561172901,9.0,7.0,6.0,0.4
0.5733333333333334,0.5723255813953488,9.0,7.0,6.0,0.45
0.6144578313253012,0.6630102499550441,9.0,7.0,6.0,0.5
0.7058823529411765,0.7148692810457516,9.0,7.0,7.0,0.1
0.52,0.5532467532467532,9.0,7.0,7.0,0.15
0.5757575757575758,0.61950330371383,9.0,7.0,7.0,0.2
0.7142857142857143,0.7298701298701299,9.0,7.0,7.0,0.25
0.6,0.6217317487266553,9.0,7.0,7.0,0.3
0.5689655172413793,0.603047313552526,9.0,7.0,7.0,0.35
0.6212121212121212,0.665,9.0,7.0,7.0,0.4
0.56,0.5589610389610389,9.0,7.0,7.0,0.45
0.6385542168674698,0.7209209508842824,9.0,7.0,7.0,0.5
0.6470588235294118,0.6470588235294118,9.0,7.0,8.0,0.1
0.48,0.52,9.0,7.0,8.0,0.15
0.5757575757575758,0.6020499108734403,9.0,7.0,8.0,0.2
0.6666666666666666,0.6818181818181819,9.0,7.0,8.0,0.25
0.56,0.5965714285714285,9.0,7.0,8.0,0.3
0.5517241379310345,0.5848634124496194,9.0,7.0,8.0,0.35
0.6060606060606061,0.6509803921568628,9.0,7.0,8.0,0.4
0.5466666666666666,0.5449921507064364,9.0,7.0,8.0,0.45
0.6506024096385542,0.6756853500960363,9.0,7.0,8.0,0.5
0.7058823529411765,0.7148692810457516,9.0,7.0,9.0,0.1
0.48,0.5397058823529411,9.0,7.0,9.0,0.15
0.5757575757575758,0.6020499108734403,9.0,7.0,9.0,0.2
0.6666666666666666,0.6818181818181819,9.0,7.0,9.0,0.25
0.6,0.6320855614973262,9.0,7.0,9.0,0.3
0.6551724137931034,0.6711947056774644,9.0,7.0,9.0,0.35
0.6060606060606061,0.667634252539913,9.0,7.0,9.0,0.4
0.56,0.5613043478260868,9.0,7.0,9.0,0.45
0.6506024096385542,0.6756853500960363,9.0,7.0,9.0,0.5
0.6470588235294118,0.6699346405228759,9.0,7.0,10.0,0.1
0.48,0.5397058823529411,9.0,7.0,10.0,0.15
0.6060606060606061,0.6414141414141413,9.0,7.0,10.0,0.2
0.6904761904761905,0.7119973847662635,9.0,7.0,10.0,0.25
0.56,0.5965714285714285,9.0,7.0,10.0,0.3
0.6896551724137931,0.7327586206896551,9.0,7.0,10.0,0.35
0.6060606060606061,0.667634252539913,9.0,7.0,10.0,0.4
0.6133333333333333,0.671166253101737,9.0,7.0,10.0,0.45
0.5903614457831325,0.6092943201376936,9.0,7.0,10.0,0.5
0.5294117647058824,0.5793226381461675,9.0,8.0,1.0,0.1
0.48,0.5038461538461538,9.0,8.0,1.0,0.15
0.6060606060606061,0.7356902356902357,9.0,8.0,1.0,0.2
0.6428571428571429,0.6769747899159664,9.0,8.0,1.0,0.25
0.62,0.6386666666666666,9.0,8.0,1.0,0.3
0.603448275862069,0.6660772178013559,9.0,8.0,1.0,0.35
0.5303030303030303,0.5327380952380953,9.0,8.0,1.0,0.4
0.6266666666666667,0.6360784313725489,9.0,8.0,1.0,0.45
0.5542168674698795,0.5710489014883061,9.0,8.0,1.0,0.5
0.5882352941176471,0.6260504201680672,9.0,8.0,2.0,0.1
0.6,0.6153846153846154,9.0,8.0,2.0,0.15
0.5454545454545454,0.6519360269360269,9.0,8.0,2.0,0.2
0.6428571428571429,0.6632886564236677,9.0,8.0,2.0,0.25
0.62,0.6620588235294117,9.0,8.0,2.0,0.3
0.5689655172413793,0.603047313552526,9.0,8.0,2.0,0.35
0.5,0.5,9.0,8.0,2.0,0.4
0.5733333333333334,0.574452347083926,9.0,8.0,2.0,0.45
0.6024096385542169,0.6384683117496726,9.0,8.0,2.0,0.5
0.5882352941176471,0.6260504201680672,9.0,8.0,3.0,0.1
0.64,0.6467532467532467,9.0,8.0,3.0,0.15
0.6060606060606061,0.6414141414141413,9.0,8.0,3.0,0.2
0.6190476190476191,0.6785714285714286,9.0,8.0,3.0,0.25
0.68,0.7440000000000001,9.0,8.0,3.0,0.3
0.7758620689655172,0.7946026986506746,9.0,8.0,3.0,0.35
0.5454545454545454,0.5500505561172901,9.0,8.0,3.0,0.4
0.56,0.56,9.0,8.0,3.0,0.45
0.6024096385542169,0.6221013084596451,9.0,8.0,3.0,0.5
0.6470588235294118,0.6470588235294118,9.0,8.0,4.0,0.1
0.56,0.5846153846153846,9.0,8.0,4.0,0.15
0.6060606060606061,0.6414141414141413,9.0,8.0,4.0,0.2
0.5714285714285714,0.6071428571428571,9.0,8.0,4.0,0.25
0.58,0.6147794117647059,9.0,8.0,4.0,0.3
0.5689655172413793,0.576911544227886,9.0,8.0,4.0,0.35
0.5454545454545454,0.5500505561172901,9.0,8.0,4.0,0.4
0.5866666666666667,0.5859824046920822,9.0,8.0,4.0,0.45
0.6024096385542169,0.6221013084596451,9.0,8.0,4.0,0.5
0.6470588235294118,0.6470588235294118,9.0,8.0,5.0,0.1
0.52,0.5532467532467532,9.0,8.0,5.0,0.15
0.5757575757575758,0.6020499108734403,9.0,8.0,5.0,0.2
0.5238095238095238,0.6008928571428571,9.0,8.0,5.0,0.25
0.5,0.5257936507936507,9.0,8.0,5.0,0.3
0.5862068965517241,0.632781012091357,9.0,8.0,5.0,0.35
0.5303030303030303,0.5340909090909091,9.0,8.0,5.0,0.4
0.5866666666666667,0.5865967016491754,9.0,8.0,5.0,0.45
0.6385542168674698,0.6856760374832664,9.0,8.0,5.0,0.5
0.7647058823529411,0.7705882352941177,9.0,8.0,6.0,0.1
0.52,0.5532467532467532,9.0,8.0,6.0,0.15
0.5757575757575758,0.6020499108734403,9.0,8.0,6.0,0.2
0.6428571428571429,0.6632886564236677,9.0,8.0,6.0,0.25
0.5,0.5425,9.0,8.0,6.0,0.3
0.5862068965517241,0.632781012091357,9.0,8.0,6.0,0.35
0.5454545454545454,0.5500505561172901,9.0,8.0,6.0,0.4
0.5733333333333334,0.5723255813953488,9.0,8.0,6.0,0.45
0.6144578313253012,0.6630102499550441,9.0,8.0,6.0,0.5
0.7058823529411765,0.7148692810457516,9.0,8.0,7.0,0.1
0.52,0.5532467532467532,9.0,8.0,7.0,0.15
0.6363636363636364,0.6631016042780749,9.0,8.0,7.0,0.2
0.6904761904761905,0.7119973847662635,9.0,8.0,7.0,0.25
0.6,0.6217317487266553,9.0,8.0,7.0,0.3
0.5172413793103449,0.5287356321839081,9.0,8.0,7.0,0.35
0.6212121212121212,0.665,9.0,8.0,7.0,0.4
0.5733333333333334,0.5733333333333334,9.0,8.0,7.0,0.45
0.5783132530120482,0.622282536740368,9.0,8.0,7.0,0.5
0.6470588235294118,0.6470588235294118,9.0,8.0,8.0,0.1
0.52,0.5532467532467532,9.0,8.0,8.0,0.15
0.5757575757575758,0.6020499108734403,9.0,8.0,8.0,0.2
0.6666666666666666,0.6818181818181819,9.0,8.0,8.0,0.25
0.56,0.5965714285714285,9.0,8.0,8.0,0.3
0.5,0.509325681492109,9.0,8.0,8.0,0.35
0.6060606060606061,0.6509803921568628,9.0,8.0,8.0,0.4
0.5466666666666666,0.5449921507064364,9.0,8.0,8.0,0.45
0.5903614457831325,0.6092943201376936,9.0,8.0,8.0,0.5
0.7058823529411765,0.7148692810457516,9.0,8.0,9.0,0.1
0.48,0.5397058823529411,9.0,8.0,9.0,0.15
0.5757575757575758,0.6020499108734403,9.0,8.0,9.0,0.2
0.6666666666666666,0.6818181818181819,9.0,8.0,9.0,0.25
0.58,0.6147794117647059,9.0,8.0,9.0,0.3
0.603448275862069,0.6089864158829676,9.0,8.0,9.0,0.35
0.6060606060606061,0.667634252539913,9.0,8.0,9.0,0.4
0.56,0.5613043478260868,9.0,8.0,9.0,0.45
0.6506024096385542,0.6756853500960363,9.0,8.0,9.0,0.5
0.5294117647058824,0.5506535947712418,9.0,8.0,10.0,0.1
0.48,0.5397058823529411,9.0,8.0,10.0,0.15
0.6060606060606061,0.6414141414141413,9.0,8.0,10.0,0.2
0.6904761904761905,0.7119973847662635,9.0,8.0,10.0,0.25
0.56,0.5965714285714285,9.0,8.0,10.0,0.3
0.6896551724137931,0.7327586206896551,9.0,8.0,10.0,0.35
0.6060606060606061,0.667634252539913,9.0,8.0,10.0,0.4
0.6133333333333333,0.671166253101737,9.0,8.0,10.0,0.45
0.5903614457831325,0.6092943201376936,9.0,8.0,10.0,0.5
0.5294117647058824,0.5793226381461675,9.0,9.0,1.0,0.1
0.56,0.5675324675324676,9.0,9.0,1.0,0.15
0.6060606060606061,0.7356902356902357,9.0,9.0,1.0,0.2
0.6428571428571429,0.6952380952380953,9.0,9.0,1.0,0.25
0.58,0.604375,9.0,9.0,1.0,0.3
0.6206896551724138,0.7038980509745126,9.0,9.0,1.0,0.35
0.5151515151515151,0.5166835187057633,9.0,9.0,1.0,0.4
0.6666666666666666,0.6783999999999999,9.0,9.0,1.0,0.45
0.5662650602409639,0.5814437236123983,9.0,9.0,1.0,0.5
0.5882352941176471,0.6260504201680672,9.0,9.0,2.0,0.1
0.6,0.6153846153846154,9.0,9.0,2.0,0.15
0.5454545454545454,0.6519360269360269,9.0,9.0,2.0,0.2
0.6190476190476191,0.6448412698412698,9.0,9.0,2.0,0.25
0.62,0.6620588235294117,9.0,9.0,2.0,0.3
0.5862068965517241,0.632781012091357,9.0,9.0,2.0,0.35
0.5454545454545454,0.5482926829268293,9.0,9.0,2.0,0.4
0.6133333333333333,0.6144527736131934,9.0,9.0,2.0,0.45
0.5662650602409639,0.5708937444694031,9.0,9.0,2.0,0.5
0.5882352941176471,0.5980392156862745,9.0,9.0,3.0,0.1
0.6,0.6363636363636364,9.0,9.0,3.0,0.15
0.6060606060606061,0.6414141414141413,9.0,9.0,3.0,0.2
0.5952380952380952,0.6887306242144952,9.0,9.0,3.0,0.25
0.6,0.6457142857142856,9.0,9.0,3.0,0.3
0.6551724137931034,0.7076149425287357,9.0,9.0,3.0,0.35
0.5151515151515151,0.5174603174603174,9.0,9.0,3.0,0.4
0.56,0.5595714285714286,9.0,9.0,3.0,0.45
0.5662650602409639,0.5769745649263721,9.0,9.0,3.0,0.5
0.5882352941176471,0.5980392156862745,9.0,9.0,4.0,0.1
0.52,0.5532467532467532,9.0,9.0,4.0,0.15
0.6060606060606061,0.6414141414141413,9.0,9.0,4.0,0.2
0.5952380952380952,0.6887306242144952,9.0,9.0,4.0,0.25
0.68,0.7234937611408199,9.0,9.0,4.0,0.3
0.5689655172413793,0.5811476501131675,9.0,9.0,4.0,0.35
0.5454545454545454,0.5500505561172901,9.0,9.0,4.0,0.4
0.5733333333333334,0.5723255813953488,9.0,9.0,4.0,0.45
0.5903614457831325,0.6092943201376936,9.0,9.0,4.0,0.5
0.7058823529411765,0.7148692810457516,9.0,9.0,5.0,0.1
0.52,0.5532467532467532,9.0,9.0,5.0,0.15
0.5757575757575758,0.6020499108734403,9.0,9.0,5.0,0.2
0.6666666666666666,0.7346938775510203,9.0,9.0,5.0,0.25
0.56,0.6100623700623701,9.0,9.0,5.0,0.3
0.5344827586206896,0.5515262454855786,9.0,9.0,5.0,0.35
0.5303030303030303,0.5340909090909091,9.0,9.0,5.0,0.4
0.6,0.6012158054711246,9.0,9.0,5.0,0.45
0.6385542168674698,0.6856760374832664,9.0,9.0,5.0,0.5
0.7058823529411765,0.7148692810457516,9.0,9.0,6.0,0.1
0.52,0.5532467532467532,9.0,9.0,6.0,0.15
0.5757575757575758,0.6020499108734403,9.0,9.0,6.0,0.2
0.6428571428571429,0.6632886564236677,9.0,9.0,6.0,0.25
0.5,0.5425,9.0,9.0,6.0,0.3
0.5344827586206896,0.5515262454855786,9.0,9.0,6.0,0.35
0.5454545454545454,0.5500505561172901,9.0,9.0,6.0,0.4
0.5733333333333334,0.5723255813953488,9.0,9.0,6.0,0.45
0.5542168674698795,0.5710489014883061,9.0,9.0,6.0,0.5
0.7058823529411765,0.7148692810457516,9.0,9.0,7.0,0.1
0.52,0.5532467532467532,9.0,9.0,7.0,0.15
