Accuracy,Precision,Recall,Depth,Min_Samples_Split,Min_Samples_Leaf
0.6363636363636364,0.6959090909090909,0.7257142857142858,10,8,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,10,8,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,10,8,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,8,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,8,10
0.6363636363636364,0.7063539282990083,0.6952380952380952,10,9,1
0.6424242424242423,0.7107321168533984,0.7057142857142857,10,9,2
0.6242424242424243,0.7154852876592008,0.6666666666666666,10,9,3
0.6121212121212121,0.6935894768846713,0.6757142857142858,10,9,4
0.6060606060606061,0.6693017127799736,0.7152380952380952,10,9,5
0.6484848484848484,0.7060855614973262,0.7357142857142858,10,9,6
0.6121212121212121,0.6756179183135705,0.7157142857142857,10,9,7
0.6242424242424243,0.6842391304347826,0.7247619047619047,10,9,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,9,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,9,10
0.6303030303030303,0.7046594202898551,0.6957142857142857,10,10,1
0.6484848484848484,0.7135964912280702,0.7161904761904763,10,10,2
0.6242424242424243,0.6984502923976609,0.6961904761904761,10,10,3
0.6,0.6688182072336064,0.7152380952380952,10,10,4
0.6242424242424243,0.6805335968379447,0.7352380952380952,10,10,5
0.6242424242424243,0.6954188948306596,0.6957142857142857,10,10,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,10,10,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,10,10,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,10,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,10,10
0.6424242424242423,0.7032323232323232,0.7252380952380951,11,2,1
0.6848484848484848,0.7363188405797102,0.7642857142857143,11,2,2
0.6545454545454545,0.7258130504125927,0.7152380952380953,11,2,3
0.6,0.7053406242879927,0.6361904761904762,11,2,4
0.606060606060606,0.6723385259242038,0.7157142857142857,11,2,5
0.6363636363636364,0.7094539825499578,0.6957142857142857,11,2,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,11,2,7
0.6242424242424243,0.6842391304347826,0.7247619047619047,11,2,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,2,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,2,10
0.6181818181818182,0.6932775119617225,0.6757142857142857,11,3,1
0.6606060606060605,0.7405693581780539,0.7057142857142857,11,3,2
0.6181818181818182,0.6961989255864609,0.6861904761904761,11,3,3
0.5757575757575758,0.6680396643783372,0.6466666666666667,11,3,4
0.6181818181818182,0.6781620553359684,0.7257142857142858,11,3,5
0.6303030303030303,0.6928787878787879,0.7157142857142857,11,3,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,11,3,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,11,3,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,3,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,3,10
0.6303030303030303,0.7050207961972668,0.6861904761904762,11,4,1
0.6545454545454545,0.7142441034384769,0.7357142857142858,11,4,2
0.5757575757575758,0.6606512328251458,0.6566666666666666,11,4,3
0.6242424242424243,0.7186325497538312,0.6757142857142857,11,4,4
0.6121212121212121,0.6752370766488414,0.7257142857142858,11,4,5
0.6181818181818182,0.6958973637301811,0.6757142857142857,11,4,6
0.6242424242424243,0.6813403263403263,0.7357142857142858,11,4,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,11,4,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,4,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,4,10
0.6484848484848484,0.7072472625413802,0.7238095238095238,11,5,1
0.6727272727272726,0.7377394573389997,0.7352380952380952,11,5,2
0.5878787878787879,0.6745105789351313,0.6461904761904762,11,5,3
0.6060606060606061,0.6876312322307745,0.686190476190476,11,5,4
0.5999999999999999,0.6721759059354968,0.6961904761904762,11,5,5
0.6181818181818182,0.6846772068511198,0.7057142857142857,11,5,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,11,5,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,11,5,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,5,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,5,10
0.6666666666666666,0.7260416794136002,0.7347619047619046,11,6,1
0.6606060606060605,0.7272367299322475,0.7261904761904763,11,6,2
0.6363636363636364,0.7087421529876773,0.7057142857142857,11,6,3
0.5878787878787879,0.6838781736951074,0.6466666666666667,11,6,4
0.6303030303030303,0.685941951484151,0.7452380952380953,11,6,5
0.6242424242424243,0.7034997029114677,0.6757142857142857,11,6,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,11,6,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,11,6,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,6,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,6,10
0.6848484848484848,0.7493590637836162,0.7347619047619046,11,7,1
0.6787878787878787,0.7470614035087719,0.7257142857142858,11,7,2
0.6424242424242423,0.7299663480953023,0.677142857142857,11,7,3
0.593939393939394,0.6884207325854923,0.6566666666666666,11,7,4
0.6121212121212121,0.6781158645276293,0.7166666666666667,11,7,5
0.6181818181818182,0.6958973637301811,0.6757142857142857,11,7,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,11,7,7
0.6242424242424243,0.6842391304347826,0.7247619047619047,11,7,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,7,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,7,10
0.6484848484848484,0.7236244062842527,0.6952380952380952,11,8,1
0.6848484848484848,0.7406692242114238,0.7552380952380953,11,8,2
0.6181818181818182,0.7020976353928299,0.6771428571428572,11,8,3
0.5818181818181818,0.6818341307814991,0.6361904761904762,11,8,4
0.606060606060606,0.6747733085328994,0.7057142857142857,11,8,5
0.6303030303030303,0.7020855614973263,0.6957142857142857,11,8,6
0.6121212121212121,0.6756179183135705,0.7157142857142857,11,8,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,11,8,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,8,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,8,10
0.6606060606060605,0.745616883116883,0.6861904761904762,11,9,1
0.6545454545454545,0.7255530129672005,0.7061904761904761,11,9,2
0.6181818181818182,0.721331141152113,0.6376190476190476,11,9,3
0.5878787878787879,0.6841670152882967,0.6466666666666667,11,9,4
0.5818181818181818,0.6522424242424243,0.6957142857142857,11,9,5
0.6363636363636364,0.7012159962799349,0.7157142857142859,11,9,6
0.6121212121212121,0.6730069930069931,0.7257142857142858,11,9,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,11,9,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,9,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,9,10
0.6666666666666666,0.7303891121666057,0.7247619047619047,11,10,1
0.6606060606060605,0.7309339525283798,0.7161904761904763,11,10,2
0.6545454545454545,0.7176371358259903,0.7357142857142857,11,10,3
0.6363636363636364,0.7061866623079438,0.7152380952380952,11,10,4
0.6121212121212121,0.6771448500348758,0.7152380952380952,11,10,5
0.6424242424242423,0.7120855614973263,0.7057142857142857,11,10,6
0.6181818181818182,0.678079456775109,0.7257142857142858,11,10,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,11,10,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,11,10,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,11,10,10
0.6363636363636364,0.7006490534636987,0.7152380952380952,12,2,1
0.6424242424242423,0.7153425006366183,0.7066666666666668,12,2,2
0.6606060606060605,0.7288757136583224,0.7252380952380953,12,2,3
0.5818181818181818,0.6707304518517333,0.6561904761904762,12,2,4
0.5999999999999999,0.6669301712779973,0.7057142857142857,12,2,5
0.6121212121212121,0.6816469038208168,0.6957142857142857,12,2,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,12,2,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,12,2,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,2,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,2,10
0.6303030303030303,0.6924535647418943,0.7147619047619047,12,3,1
0.6303030303030303,0.7093582887700534,0.6866666666666668,12,3,2
0.6,0.6842226613965744,0.6566666666666666,12,3,3
0.6242424242424243,0.7037572077045762,0.7052380952380953,12,3,4
0.6121212121212121,0.6752370766488414,0.7257142857142858,12,3,5
0.6242424242424243,0.6906060606060606,0.7057142857142857,12,3,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,12,3,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,12,3,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,3,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,3,10
0.6545454545454545,0.7223453017570665,0.7152380952380952,12,4,1
0.6363636363636364,0.7200948561242678,0.6766666666666667,12,4,2
0.6303030303030303,0.698544314751072,0.7057142857142857,12,4,3
0.6060606060606061,0.6814661654135338,0.6857142857142857,12,4,4
0.593939393939394,0.6592226613965744,0.7047619047619047,12,4,5
0.6363636363636364,0.7012159962799349,0.7157142857142859,12,4,6
0.6363636363636364,0.6896736596736597,0.7457142857142858,12,4,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,12,4,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,4,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,4,10
0.6606060606060605,0.7240800865800866,0.7247619047619047,12,5,1
0.6606060606060605,0.7334558316080055,0.7061904761904761,12,5,2
0.6242424242424243,0.6932197919040024,0.7061904761904761,12,5,3
0.6,0.6869642180854996,0.6557142857142858,12,5,4
0.5999999999999999,0.6721759059354968,0.6961904761904762,12,5,5
0.6363636363636364,0.7094539825499578,0.6957142857142857,12,5,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,12,5,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,12,5,8
0.6121212121212121,0.6734236777715038,0.726190476190476,12,5,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,5,10
0.6363636363636364,0.7149441786283892,0.6857142857142857,12,6,1
0.6424242424242423,0.7218500797448165,0.6857142857142857,12,6,2
0.6303030303030303,0.7141022846972505,0.6766666666666666,12,6,3
0.6,0.6912694780429335,0.6457142857142857,12,6,4
0.606060606060606,0.6673939393939394,0.7257142857142858,12,6,5
0.6181818181818182,0.6894900410757188,0.6957142857142857,12,6,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,12,6,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,12,6,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,6,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,6,10
0.6666666666666666,0.7326269638290099,0.7247619047619047,12,7,1
0.6666666666666666,0.7248918856079982,0.7442857142857143,12,7,2
0.6606060606060605,0.7341266209000763,0.7152380952380952,12,7,3
0.5878787878787879,0.6837840649053464,0.6461904761904762,12,7,4
0.593939393939394,0.6648918856079982,0.6952380952380952,12,7,5
0.6242424242424243,0.6985805422647527,0.6857142857142857,12,7,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,12,7,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,12,7,8
0.6121212121212121,0.6734236777715038,0.726190476190476,12,7,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,7,10
0.6606060606060605,0.7386724386724386,0.6957142857142857,12,8,1
0.6484848484848484,0.7139239766081872,0.7266666666666667,12,8,2
0.6363636363636364,0.7177487113699929,0.6861904761904762,12,8,3
0.6242424242424243,0.7075013621009043,0.6957142857142857,12,8,4
0.6121212121212121,0.6771448500348758,0.7152380952380952,12,8,5
0.6242424242424243,0.6990552584670231,0.6857142857142857,12,8,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,12,8,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,12,8,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,8,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,8,10
0.6727272727272726,0.7436413827718177,0.7152380952380952,12,9,1
0.6424242424242423,0.7168573607932874,0.6961904761904762,12,9,2
0.6,0.6870133560670645,0.6571428571428571,12,9,3
0.6181818181818182,0.7142800182273867,0.6661904761904762,12,9,4
0.6181818181818182,0.6781620553359684,0.7257142857142858,12,9,5
0.6303030303030303,0.7016108452950558,0.6957142857142857,12,9,6
0.6121212121212121,0.6756179183135705,0.7157142857142857,12,9,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,12,9,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,9,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,9,10
0.6545454545454545,0.7238361879666227,0.7061904761904761,12,10,1
0.6545454545454545,0.7116826156299841,0.7352380952380952,12,10,2
0.6,0.6826714348453479,0.6766666666666665,12,10,3
0.6060606060606061,0.67709763539283,0.6952380952380952,12,10,4
0.5999999999999999,0.6721759059354968,0.6961904761904762,12,10,5
0.6242424242424243,0.6925203441060219,0.7057142857142857,12,10,6
0.6363636363636364,0.6896736596736597,0.7457142857142858,12,10,7
0.6242424242424243,0.6800724637681159,0.7347619047619048,12,10,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,12,10,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,12,10,10
0.6303030303030303,0.7065280112044817,0.6852380952380952,13,2,1
0.6424242424242423,0.7075647782169521,0.7252380952380952,13,2,2
0.6242424242424243,0.7163245069194726,0.6571428571428571,13,2,3
0.6,0.6872653662127346,0.6561904761904762,13,2,4
0.5878787878787878,0.661475625823452,0.6866666666666666,13,2,5
0.6181818181818182,0.6875757575757575,0.6957142857142857,13,2,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,13,2,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,13,2,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,2,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,2,10
0.6545454545454545,0.723088023088023,0.7157142857142857,13,3,1
0.6727272727272726,0.7379762845849803,0.7352380952380952,13,3,2
0.6303030303030303,0.7012360446570973,0.7066666666666667,13,3,3
0.6,0.6803585049580472,0.6757142857142858,13,3,4
0.6,0.666014415252267,0.7152380952380952,13,3,5
0.6121212121212121,0.6815151515151514,0.6957142857142857,13,3,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,13,3,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,13,3,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,3,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,3,10
0.6121212121212121,0.7026254138018844,0.647142857142857,13,4,1
0.6363636363636364,0.7125203441060218,0.6966666666666667,13,4,2
0.6181818181818182,0.7031620553359683,0.6766666666666666,13,4,3
0.6,0.6774599542334097,0.6657142857142858,13,4,4
0.5999999999999999,0.6669301712779973,0.7057142857142857,13,4,5
0.6242424242424243,0.6906060606060606,0.7057142857142857,13,4,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,13,4,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,13,4,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,4,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,4,10
0.6666666666666666,0.7205184840734713,0.7442857142857143,13,5,1
0.6363636363636364,0.7157828282828282,0.6861904761904762,13,5,2
0.6484848484848484,0.7269826410558676,0.6957142857142857,13,5,3
0.593939393939394,0.6720251716247139,0.6761904761904761,13,5,4
0.5939393939393939,0.6643327686805947,0.6961904761904762,13,5,5
0.6121212121212121,0.6816469038208168,0.6957142857142857,13,5,6
0.6363636363636364,0.6896736596736597,0.7457142857142858,13,5,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,13,5,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,5,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,5,10
0.6848484848484848,0.7479183135704875,0.7442857142857143,13,6,1
0.6787878787878787,0.7635679851624124,0.7061904761904763,13,6,2
0.6181818181818182,0.6881924838446577,0.7057142857142857,13,6,3
0.6,0.6884593895806711,0.6561904761904762,13,6,4
0.6242424242424243,0.6860051925908703,0.7257142857142858,13,6,5
0.6303030303030303,0.7064236795196548,0.6857142857142857,13,6,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,13,6,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,13,6,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,6,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,6,10
0.6666666666666666,0.7254937611408199,0.7442857142857143,13,7,1
0.6787878787878787,0.7448606694602118,0.7352380952380952,13,7,2
0.6303030303030303,0.7206714200831847,0.6661904761904761,13,7,3
0.5878787878787879,0.6673748219743643,0.6657142857142857,13,7,4
0.6242424242424243,0.6835704099821748,0.7357142857142858,13,7,5
0.6121212121212121,0.6815151515151514,0.6957142857142857,13,7,6
0.6121212121212121,0.6730069930069931,0.7257142857142858,13,7,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,13,7,8
0.6121212121212121,0.6734236777715038,0.726190476190476,13,7,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,7,10
0.6363636363636364,0.6973132664437012,0.7142857142857142,13,8,1
0.6666666666666666,0.7335932008196109,0.7266666666666667,13,8,2
0.6181818181818182,0.7021885703175245,0.6666666666666666,13,8,3
0.5818181818181818,0.6716628527841342,0.6561904761904762,13,8,4
0.6181818181818182,0.6757272727272727,0.7357142857142858,13,8,5
0.6242424242424243,0.6986868686868687,0.6857142857142857,13,8,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,13,8,7
0.6242424242424243,0.6842391304347826,0.7247619047619047,13,8,8
0.6121212121212121,0.6734236777715038,0.726190476190476,13,8,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,8,10
0.6181818181818182,0.6996078431372549,0.6666666666666667,13,9,1
0.6606060606060605,0.7336006191950465,0.7161904761904763,13,9,2
0.6484848484848484,0.7296821764556319,0.6961904761904762,13,9,3
0.6181818181818182,0.7076312322307745,0.6661904761904761,13,9,4
0.606060606060606,0.6673939393939394,0.7257142857142858,13,9,5
0.6303030303030303,0.6981856932496319,0.7057142857142857,13,9,6
0.6242424242424243,0.6813403263403263,0.7357142857142858,13,9,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,13,9,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,9,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,9,10
0.6484848484848484,0.7054711086015434,0.7347619047619048,13,10,1
0.6303030303030303,0.7005199956412771,0.7057142857142857,13,10,2
0.6363636363636364,0.7170575896262396,0.6857142857142857,13,10,3
0.6121212121212121,0.6790746174900166,0.7152380952380952,13,10,4
0.6060606060606061,0.6693017127799736,0.7152380952380952,13,10,5
0.6363636363636364,0.7012159962799349,0.7157142857142859,13,10,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,13,10,7
0.6242424242424243,0.6842391304347826,0.7247619047619047,13,10,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,13,10,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,13,10,10
