Accuracy,Precision,Recall,Specificity,Depth,Min_Samples_Split,Min_Samples_Leaf,Test_Size,Random_State
0.58,0.5872,0.58,0.5909090909090909,6,5,6,0.3,123
0.62,0.64875,0.62,0.48148148148148145,6,5,6,0.3,456
0.66,0.695,0.66,0.6,6,5,6,0.3,89
0.6206896551724138,0.6302021403091558,0.6206896551724138,0.64,6,5,6,0.35,42
0.5689655172413793,0.5598911070780399,0.5689655172413793,0.4,6,5,6,0.35,123
0.5862068965517241,0.610344827586207,0.5862068965517241,0.4,6,5,6,0.35,456
0.7413793103448276,0.78249661933739,0.7413793103448276,0.7647058823529411,6,5,6,0.35,89
0.6363636363636364,0.6631016042780749,0.6363636363636364,0.6923076923076923,6,5,6,0.4,42
0.5909090909090909,0.5996780479539101,0.5909090909090909,0.5384615384615384,6,5,6,0.4,123
0.5454545454545454,0.5500505561172901,0.5454545454545454,0.3939393939393939,6,5,6,0.4,456
0.7121212121212122,0.7081679052563712,0.7121212121212122,0.5,6,5,6,0.4,89
0.68,0.68,0.68,0.6,6,5,7,0.15,42
0.56,0.5494117647058824,0.56,0.36363636363636365,6,5,7,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,6,5,7,0.15,456
0.6,0.6675324675324675,0.6,0.5714285714285714,6,5,7,0.15,89
0.5757575757575758,0.6732542819499342,0.5757575757575758,0.8461538461538461,6,5,7,0.2,42
0.5454545454545454,0.5498316498316499,0.5454545454545454,0.5,6,5,7,0.2,123
0.6060606060606061,0.6414141414141413,0.6060606060606061,0.55,6,5,7,0.2,456
0.6666666666666666,0.6763085399449036,0.6666666666666666,0.5,6,5,7,0.2,89
0.7142857142857143,0.747629944426283,0.7142857142857143,0.8235294117647058,6,5,7,0.25,42
0.5952380952380952,0.5972943722943723,0.5952380952380952,0.5789473684210527,6,5,7,0.25,123
0.7142857142857143,0.7298701298701299,0.7142857142857143,0.6666666666666666,6,5,7,0.25,456
0.7380952380952381,0.7318810222036027,0.7380952380952381,0.5,6,5,7,0.25,89
0.58,0.5933655394524959,0.58,0.6363636363636364,6,5,7,0.3,42
0.52,0.5153333333333333,0.52,0.4090909090909091,6,5,7,0.3,123
0.58,0.604375,0.58,0.4444444444444444,6,5,7,0.3,456
0.68,0.7221674876847292,0.68,0.6666666666666666,6,5,7,0.3,89
0.6379310344827587,0.6582393899204244,0.6379310344827587,0.72,6,5,7,0.35,42
0.6551724137931034,0.6525165988434355,0.6551724137931034,0.56,6,5,7,0.35,123
0.5172413793103449,0.5287356321839081,0.5172413793103449,0.3333333333333333,6,5,7,0.35,456
0.6896551724137931,0.7007306063567407,0.6896551724137931,0.5294117647058824,6,5,7,0.35,89
0.5606060606060606,0.5761765116603826,0.5606060606060606,0.5384615384615384,6,5,7,0.4,42
0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5384615384615384,6,5,7,0.4,123
0.6212121212121212,0.6434782608695653,0.6212121212121212,0.42424242424242425,6,5,7,0.4,456
0.7272727272727273,0.720117845117845,0.7272727272727273,0.5,6,5,7,0.4,89
0.84,0.8538461538461539,0.84,0.9,6,5,8,0.15,42
0.56,0.5494117647058824,0.56,0.36363636363636365,6,5,8,0.15,123
0.48,0.52,0.48,0.4,6,5,8,0.15,456
0.6,0.6675324675324675,0.6,0.5714285714285714,6,5,8,0.15,89
0.6060606060606061,0.6631701631701632,0.6060606060606061,0.7692307692307693,6,5,8,0.2,42
0.5151515151515151,0.5057720057720058,0.5151515151515151,0.35714285714285715,6,5,8,0.2,123
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.55,6,5,8,0.2,456
0.6666666666666666,0.6763085399449036,0.6666666666666666,0.5,6,5,8,0.2,89
0.7619047619047619,0.7686607823907594,0.7619047619047619,0.7647058823529411,6,5,8,0.25,42
0.6190476190476191,0.6235827664399093,0.6190476190476191,0.631578947368421,6,5,8,0.25,123
0.6666666666666666,0.6818181818181819,0.6666666666666666,0.625,6,5,8,0.25,456
0.7619047619047619,0.7619047619047619,0.7619047619047619,0.5833333333333334,6,5,8,0.25,89
0.54,0.559080459770115,0.54,0.6363636363636364,6,5,8,0.3,42
0.42,0.41701149425287354,0.42,0.3181818181818182,6,5,8,0.3,123
0.54,0.5771428571428572,0.54,0.3333333333333333,6,5,8,0.3,456
0.66,0.6665441176470588,0.66,0.4666666666666667,6,5,8,0.3,89
0.6724137931034483,0.6789408866995074,0.6724137931034483,0.68,6,5,8,0.35,42
0.603448275862069,0.5950670498084291,0.603448275862069,0.4,6,5,8,0.35,123
0.5517241379310345,0.5848634124496194,0.5517241379310345,0.3,6,5,8,0.35,456
0.7068965517241379,0.7120689655172414,0.7068965517241379,0.5294117647058824,6,5,8,0.35,89
0.5606060606060606,0.5459355459355459,0.5606060606060606,0.34615384615384615,6,5,8,0.4,42
0.6363636363636364,0.628099173553719,0.6363636363636364,0.46153846153846156,6,5,8,0.4,123
0.6060606060606061,0.6509803921568628,0.6060606060606061,0.3333333333333333,6,5,8,0.4,456
0.6666666666666666,0.6483333333333333,0.6666666666666666,0.35,6,5,8,0.4,89
0.88,0.8844155844155844,0.88,0.9,6,5,9,0.15,42
0.52,0.49968253968253973,0.52,0.2727272727272727,6,5,9,0.15,123
0.48,0.5397058823529411,0.48,0.3333333333333333,6,5,9,0.15,456
0.68,0.68,0.68,0.42857142857142855,6,5,9,0.15,89
0.6060606060606061,0.6631701631701632,0.6060606060606061,0.7692307692307693,6,5,9,0.2,42
0.5454545454545454,0.5498316498316499,0.5454545454545454,0.5,6,5,9,0.2,123
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.55,6,5,9,0.2,456
0.7272727272727273,0.720117845117845,0.7272727272727273,0.5,6,5,9,0.2,89
0.7619047619047619,0.7686607823907594,0.7619047619047619,0.7647058823529411,6,5,9,0.25,42
0.6190476190476191,0.6235827664399093,0.6190476190476191,0.631578947368421,6,5,9,0.25,123
0.6666666666666666,0.6818181818181819,0.6666666666666666,0.625,6,5,9,0.25,456
0.7380952380952381,0.7318810222036027,0.7380952380952381,0.5,6,5,9,0.25,89
0.62,0.6427586206896553,0.62,0.7272727272727273,6,5,9,0.3,42
0.44,0.44,0.44,0.36363636363636365,6,5,9,0.3,123
0.56,0.5965714285714285,0.56,0.37037037037037035,6,5,9,0.3,456
0.66,0.6665441176470588,0.66,0.4666666666666667,6,5,9,0.3,89
0.6724137931034483,0.6789408866995074,0.6724137931034483,0.68,6,5,9,0.35,42
0.6379310344827587,0.6351600985221675,0.6379310344827587,0.4,6,5,9,0.35,123
0.603448275862069,0.6089864158829676,0.603448275862069,0.5333333333333333,6,5,9,0.35,456
0.7068965517241379,0.7120689655172414,0.7068965517241379,0.5294117647058824,6,5,9,0.35,89
0.5606060606060606,0.5459355459355459,0.5606060606060606,0.34615384615384615,6,5,9,0.4,42
0.6363636363636364,0.628099173553719,0.6363636363636364,0.46153846153846156,6,5,9,0.4,123
0.6060606060606061,0.667634252539913,0.6060606060606061,0.30303030303030304,6,5,9,0.4,456
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.45,6,5,9,0.4,89
0.8,0.8051948051948051,0.8,0.8,6,5,10,0.15,42
0.56,0.5494117647058824,0.56,0.36363636363636365,6,5,10,0.15,123
0.48,0.5397058823529411,0.48,0.3333333333333333,6,5,10,0.15,456
0.6,0.6333333333333333,0.6,0.42857142857142855,6,5,10,0.15,89
0.696969696969697,0.7077441077441077,0.696969696969697,0.6923076923076923,6,5,10,0.2,42
0.5151515151515151,0.49512516469038204,0.5151515151515151,0.2857142857142857,6,5,10,0.2,123
0.6060606060606061,0.6414141414141413,0.6060606060606061,0.55,6,5,10,0.2,456
0.6666666666666666,0.6763085399449036,0.6666666666666666,0.5,6,5,10,0.2,89
0.7619047619047619,0.7686607823907594,0.7619047619047619,0.7647058823529411,6,5,10,0.25,42
0.5476190476190477,0.5547619047619047,0.5476190476190477,0.5789473684210527,6,5,10,0.25,123
0.6904761904761905,0.7119973847662635,0.6904761904761905,0.625,6,5,10,0.25,456
0.6904761904761905,0.6983705949223191,0.6904761904761905,0.5,6,5,10,0.25,89
0.66,0.6572495755517826,0.66,0.5454545454545454,6,5,10,0.3,42
0.54,0.5377996715927751,0.54,0.45454545454545453,6,5,10,0.3,123
0.56,0.5965714285714285,0.56,0.37037037037037035,6,5,10,0.3,456
0.66,0.6665441176470588,0.66,0.4666666666666667,6,5,10,0.3,89
0.6724137931034483,0.6789408866995074,0.6724137931034483,0.68,6,5,10,0.35,42
0.6379310344827587,0.6351600985221675,0.6379310344827587,0.4,6,5,10,0.35,123
0.6896551724137931,0.7327586206896551,0.6896551724137931,0.5,6,5,10,0.35,456
0.6724137931034483,0.7026732845698362,0.6724137931034483,0.5882352941176471,6,5,10,0.35,89
0.5757575757575758,0.5481060606060606,0.5757575757575758,0.2692307692307692,6,5,10,0.4,42
0.5909090909090909,0.5882039911308204,0.5909090909090909,0.46153846153846156,6,5,10,0.4,123
0.6060606060606061,0.667634252539913,0.6060606060606061,0.30303030303030304,6,5,10,0.4,456
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.45,6,5,10,0.4,89
0.68,0.68,0.68,0.6,6,6,1,0.15,42
0.56,0.5442105263157895,0.56,0.2727272727272727,6,6,1,0.15,123
0.56,0.5846153846153846,0.56,0.5333333333333333,6,6,1,0.15,456
0.68,0.68,0.68,0.42857142857142855,6,6,1,0.15,89
0.696969696969697,0.7077441077441077,0.696969696969697,0.6923076923076923,6,6,1,0.2,42
0.5757575757575758,0.5685425685425686,0.5757575757575758,0.42857142857142855,6,6,1,0.2,123
0.48484848484848486,0.5681818181818182,0.48484848484848486,0.3,6,6,1,0.2,456
0.7272727272727273,0.7355371900826446,0.7272727272727273,0.6,6,6,1,0.2,89
0.7142857142857143,0.7214776070611311,0.7142857142857143,0.7058823529411765,6,6,1,0.25,42
0.5952380952380952,0.5914606227106227,0.5952380952380952,0.47368421052631576,6,6,1,0.25,123
0.6190476190476191,0.6593406593406593,0.6190476190476191,0.5,6,6,1,0.25,456
0.8095238095238095,0.8214285714285714,0.8095238095238095,0.75,6,6,1,0.25,89
0.7,0.6988505747126436,0.7,0.6363636363636364,6,6,1,0.3,42
0.62,0.6272000000000001,0.62,0.6363636363636364,6,6,1,0.3,123
0.64,0.6553694581280789,0.64,0.5555555555555556,6,6,1,0.3,456
0.7,0.7058823529411765,0.7,0.5333333333333333,6,6,1,0.3,89
0.603448275862069,0.6016311697092631,0.603448275862069,0.52,6,6,1,0.35,42
0.5689655172413793,0.5598911070780399,0.5689655172413793,0.4,6,6,1,0.35,123
0.6206896551724138,0.6806986117330944,0.6206896551724138,0.36666666666666664,6,6,1,0.35,456
0.7068965517241379,0.7356321839080461,0.7068965517241379,0.6470588235294118,6,6,1,0.35,89
0.6666666666666666,0.6716791979949874,0.6666666666666666,0.6153846153846154,6,6,1,0.4,42
0.5909090909090909,0.5937149270482603,0.5909090909090909,0.5,6,6,1,0.4,123
0.5757575757575758,0.5783475783475783,0.5757575757575758,0.48484848484848486,6,6,1,0.4,456
0.6818181818181818,0.706430155210643,0.6818181818181818,0.6,6,6,1,0.4,89
0.68,0.68,0.68,0.6,6,6,2,0.15,42
0.48,0.46147058823529413,0.48,0.2727272727272727,6,6,2,0.15,123
0.56,0.5846153846153846,0.56,0.5333333333333333,6,6,2,0.15,456
0.64,0.6555882352941177,0.64,0.42857142857142855,6,6,2,0.15,89
0.696969696969697,0.7077441077441077,0.696969696969697,0.6923076923076923,6,6,2,0.2,42
0.5757575757575758,0.5685425685425686,0.5757575757575758,0.42857142857142855,6,6,2,0.2,123
0.5151515151515151,0.5955204216073781,0.5151515151515151,0.35,6,6,2,0.2,456
0.7878787878787878,0.7828282828282829,0.7878787878787878,0.6,6,6,2,0.2,89
0.5952380952380952,0.6082251082251082,0.5952380952380952,0.5882352941176471,6,6,2,0.25,42
0.5952380952380952,0.5935846560846562,0.5952380952380952,0.5263157894736842,6,6,2,0.25,123
0.6190476190476191,0.6593406593406593,0.6190476190476191,0.5,6,6,2,0.25,456
0.7619047619047619,0.7925824175824174,0.7619047619047619,0.75,6,6,2,0.25,89
0.6,0.6,0.6,0.5454545454545454,6,6,2,0.3,42
0.58,0.5723351158645277,0.58,0.4090909090909091,6,6,2,0.3,123
0.68,0.7082512733446521,0.68,0.5555555555555556,6,6,2,0.3,456
0.64,0.6837438423645321,0.64,0.6,6,6,2,0.3,89
0.6379310344827587,0.6363252197430697,0.6379310344827587,0.56,6,6,2,0.35,42
0.603448275862069,0.5946736453201971,0.603448275862069,0.36,6,6,2,0.35,123
0.5862068965517241,0.6199712643678161,0.5862068965517241,0.36666666666666664,6,6,2,0.35,456
0.7241379310344828,0.8319943970666996,0.7241379310344828,0.9411764705882353,6,6,2,0.35,89
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5769230769230769,6,6,2,0.4,42
0.5909090909090909,0.5781625781625781,0.5909090909090909,0.38461538461538464,6,6,2,0.4,123
0.5606060606060606,0.56203007518797,0.5606060606060606,0.48484848484848486,6,6,2,0.4,456
0.6212121212121212,0.6716653958033268,0.6212121212121212,0.6,6,6,2,0.4,89
0.64,0.6653846153846154,0.64,0.7,6,6,3,0.15,42
0.56,0.5442105263157895,0.56,0.2727272727272727,6,6,3,0.15,123
0.56,0.5675324675324676,0.56,0.6,6,6,3,0.15,456
0.72,0.708421052631579,0.72,0.42857142857142855,6,6,3,0.15,89
0.6666666666666666,0.6716791979949874,0.6666666666666666,0.6153846153846154,6,6,3,0.2,42
0.6060606060606061,0.5977961432506886,0.6060606060606061,0.42857142857142855,6,6,3,0.2,123
0.6060606060606061,0.6414141414141413,0.6060606060606061,0.55,6,6,3,0.2,456
0.7575757575757576,0.7469696969696971,0.7575757575757576,0.5,6,6,3,0.2,89
0.7142857142857143,0.7324263038548752,0.7142857142857143,0.7647058823529411,6,6,3,0.25,42
0.6666666666666666,0.6719717064544651,0.6666666666666666,0.47368421052631576,6,6,3,0.25,123
0.6666666666666666,0.6818181818181819,0.6666666666666666,0.625,6,6,3,0.25,456
0.8095238095238095,0.8214285714285714,0.8095238095238095,0.75,6,6,3,0.25,89
0.54,0.5377996715927751,0.54,0.45454545454545453,6,6,3,0.3,42
0.58,0.5780623973727422,0.58,0.5,6,6,3,0.3,123
0.78,0.8079999999999999,0.78,0.6666666666666666,6,6,3,0.3,456
0.7,0.7058823529411765,0.7,0.5333333333333333,6,6,3,0.3,89
0.6896551724137931,0.6888175345525617,0.6896551724137931,0.52,6,6,3,0.35,42
0.6551724137931034,0.6535892742294562,0.6551724137931034,0.44,6,6,3,0.35,123
0.5862068965517241,0.610344827586207,0.5862068965517241,0.4,6,6,3,0.35,456
0.7758620689655172,0.815500338066261,0.7758620689655172,0.8235294117647058,6,6,3,0.35,89
0.6515151515151515,0.6492830746489283,0.6515151515151515,0.5384615384615384,6,6,3,0.4,42
0.5909090909090909,0.5937149270482603,0.5909090909090909,0.5,6,6,3,0.4,123
0.5151515151515151,0.5174603174603174,0.5151515151515151,0.3333333333333333,6,6,3,0.4,456
0.6060606060606061,0.6509455456823878,0.6060606060606061,0.55,6,6,3,0.4,89
0.64,0.6653846153846154,0.64,0.7,6,6,4,0.15,42
0.4,0.3933333333333333,0.4,0.2727272727272727,6,6,4,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,6,6,4,0.15,456
0.68,0.68,0.68,0.42857142857142855,6,6,4,0.15,89
0.7575757575757576,0.7676767676767677,0.7575757575757576,0.7692307692307693,6,6,4,0.2,42
0.5757575757575758,0.5685425685425686,0.5757575757575758,0.42857142857142855,6,6,4,0.2,123
0.696969696969697,0.696969696969697,0.696969696969697,0.75,6,6,4,0.2,456
0.7575757575757576,0.7575757575757576,0.7575757575757576,0.6,6,6,4,0.2,89
0.5714285714285714,0.5895691609977324,0.5714285714285714,0.5882352941176471,6,6,4,0.25,42
0.6904761904761905,0.6901327838827839,0.6904761904761905,0.5789473684210527,6,6,4,0.25,123
0.6666666666666666,0.6818181818181819,0.6666666666666666,0.625,6,6,4,0.25,456
0.7619047619047619,0.7925824175824174,0.7619047619047619,0.75,6,6,4,0.25,89
0.64,0.64,0.64,0.5909090909090909,6,6,4,0.3,42
0.56,0.5525,0.56,0.4090909090909091,6,6,4,0.3,123
0.52,0.5560914760914761,0.52,0.2962962962962963,6,6,4,0.3,456
0.68,0.7221674876847292,0.68,0.6666666666666666,6,6,4,0.3,89
0.6896551724137931,0.6875133861640609,0.6896551724137931,0.6,6,6,4,0.35,42
0.5517241379310345,0.5397179952533855,0.5517241379310345,0.36,6,6,4,0.35,123
0.4482758620689655,0.4496691048415186,0.4482758620689655,0.3333333333333333,6,6,4,0.35,456
0.7413793103448276,0.7984499336870027,0.7413793103448276,0.8235294117647058,6,6,4,0.35,89
0.7272727272727273,0.7243867243867244,0.7272727272727273,0.6153846153846154,6,6,4,0.4,42
0.5606060606060606,0.5635845635845637,0.5606060606060606,0.46153846153846156,6,6,4,0.4,123
0.5454545454545454,0.5500505561172901,0.5454545454545454,0.3939393939393939,6,6,4,0.4,456
0.7272727272727273,0.7676008202323992,0.7272727272727273,0.75,6,6,4,0.4,89
0.68,0.68,0.68,0.6,6,6,5,0.15,42
0.44,0.42666666666666664,0.44,0.2727272727272727,6,6,5,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,6,6,5,0.15,456
0.76,0.7855555555555556,0.76,0.7142857142857143,6,6,5,0.15,89
0.6363636363636364,0.6631016042780749,0.6363636363636364,0.6923076923076923,6,6,5,0.2,42
0.6060606060606061,0.5977961432506886,0.6060606060606061,0.42857142857142855,6,6,5,0.2,123
0.6363636363636364,0.6478114478114478,0.6363636363636364,0.65,6,6,5,0.2,456
0.7878787878787878,0.7947658402203857,0.7878787878787878,0.7,6,6,5,0.2,89
0.5952380952380952,0.6082251082251082,0.5952380952380952,0.5882352941176471,6,6,5,0.25,42
0.5714285714285714,0.5646078059871164,0.5714285714285714,0.3684210526315789,6,6,5,0.25,123
0.7142857142857143,0.7637362637362638,0.7142857142857143,0.5833333333333334,6,6,5,0.25,456
0.7857142857142857,0.8252100840336134,0.7857142857142857,0.8333333333333334,6,6,5,0.25,89
0.62,0.6272000000000001,0.62,0.6363636363636364,6,6,5,0.3,42
0.58,0.5821578099838969,0.58,0.5454545454545454,6,6,5,0.3,123
0.46,0.47294117647058825,0.46,0.2962962962962963,6,6,5,0.3,456
0.72,0.7315508021390374,0.72,0.6,6,6,5,0.3,89
0.6379310344827587,0.6398375331564986,0.6379310344827587,0.6,6,6,5,0.35,42
0.5862068965517241,0.5862068965517241,0.5862068965517241,0.52,6,6,5,0.35,123
0.5,0.5116279069767442,0.5,0.26666666666666666,6,6,5,0.35,456
0.7413793103448276,0.78249661933739,0.7413793103448276,0.7647058823529411,6,6,5,0.35,89
0.6363636363636364,0.6631016042780749,0.6363636363636364,0.6923076923076923,6,6,5,0.4,42
0.5606060606060606,0.5635845635845637,0.5606060606060606,0.46153846153846156,6,6,5,0.4,123
0.5454545454545454,0.5500505561172901,0.5454545454545454,0.3939393939393939,6,6,5,0.4,456
0.7575757575757576,0.7967646388699019,0.7575757575757576,0.8,6,6,5,0.4,89
0.72,0.7259740259740259,0.72,0.7,6,6,6,0.15,42
0.52,0.5105555555555555,0.52,0.36363636363636365,6,6,6,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,6,6,6,0.15,456
0.68,0.7444155844155844,0.68,0.7142857142857143,6,6,6,0.15,89
0.6363636363636364,0.6631016042780749,0.6363636363636364,0.6923076923076923,6,6,6,0.2,42
0.5454545454545454,0.5412587412587413,0.5454545454545454,0.42857142857142855,6,6,6,0.2,123
0.6363636363636364,0.6478114478114478,0.6363636363636364,0.65,6,6,6,0.2,456
0.7272727272727273,0.7555944055944056,0.7272727272727273,0.7,6,6,6,0.2,89
0.5476190476190477,0.560930735930736,0.5476190476190477,0.5294117647058824,6,6,6,0.25,42
0.5952380952380952,0.5935846560846562,0.5952380952380952,0.5263157894736842,6,6,6,0.25,123
0.7142857142857143,0.7201298701298702,0.7142857142857143,0.7083333333333334,6,6,6,0.25,456
0.7619047619047619,0.7925824175824174,0.7619047619047619,0.75,6,6,6,0.25,89
0.6,0.6,0.6,0.5454545454545454,6,6,6,0.3,42
0.52,0.5297435897435898,0.52,0.5454545454545454,6,6,6,0.3,123
0.62,0.64875,0.62,0.48148148148148145,6,6,6,0.3,456
0.66,0.695,0.66,0.6,6,6,6,0.3,89
0.603448275862069,0.6054791114058355,0.603448275862069,0.56,6,6,6,0.35,42
0.603448275862069,0.596415607985481,0.603448275862069,0.44,6,6,6,0.35,123
0.5517241379310345,0.5695402298850576,0.5517241379310345,0.36666666666666664,6,6,6,0.35,456
0.7413793103448276,0.78249661933739,0.7413793103448276,0.7647058823529411,6,6,6,0.35,89
0.6515151515151515,0.6830610249965089,0.6515151515151515,0.7307692307692307,6,6,6,0.4,42
0.6060606060606061,0.6060606060606061,0.6060606060606061,0.5,6,6,6,0.4,123
0.5454545454545454,0.5500505561172901,0.5454545454545454,0.3939393939393939,6,6,6,0.4,456
0.7121212121212122,0.7081679052563712,0.7121212121212122,0.5,6,6,6,0.4,89
0.72,0.7259740259740259,0.72,0.7,6,6,7,0.15,42
0.56,0.5494117647058824,0.56,0.36363636363636365,6,6,7,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,6,6,7,0.15,456
0.6,0.6675324675324675,0.6,0.5714285714285714,6,6,7,0.15,89
0.5757575757575758,0.6421356421356421,0.5757575757575758,0.7692307692307693,6,6,7,0.2,42
0.5454545454545454,0.5498316498316499,0.5454545454545454,0.5,6,6,7,0.2,123
0.5757575757575758,0.61950330371383,0.5757575757575758,0.5,6,6,7,0.2,456
0.6666666666666666,0.6763085399449036,0.6666666666666666,0.5,6,6,7,0.2,89
0.7142857142857143,0.747629944426283,0.7142857142857143,0.8235294117647058,6,6,7,0.25,42
0.5238095238095238,0.5195518207282913,0.5238095238095238,0.42105263157894735,6,6,7,0.25,123
0.6904761904761905,0.7119973847662635,0.6904761904761905,0.625,6,6,7,0.25,456
0.7380952380952381,0.7318810222036027,0.7380952380952381,0.5,6,6,7,0.25,89
0.6,0.6044871794871794,0.6,0.5909090909090909,6,6,7,0.3,42
0.42,0.41701149425287354,0.42,0.3181818181818182,6,6,7,0.3,123
0.58,0.604375,0.58,0.4444444444444444,6,6,7,0.3,456
0.68,0.7221674876847292,0.68,0.6666666666666666,6,6,7,0.3,89
0.5862068965517241,0.608944618599791,0.5862068965517241,0.68,6,6,7,0.35,42
0.6551724137931034,0.6525165988434355,0.6551724137931034,0.56,6,6,7,0.35,123
0.4827586206896552,0.4879310344827586,0.4827586206896552,0.3,6,6,7,0.35,456
0.6896551724137931,0.7007306063567407,0.6896551724137931,0.5294117647058824,6,6,7,0.35,89
0.5606060606060606,0.5761765116603826,0.5606060606060606,0.5384615384615384,6,6,7,0.4,42
0.6818181818181818,0.6798226164079822,0.6818181818181818,0.5769230769230769,6,6,7,0.4,123
0.6212121212121212,0.665,0.6212121212121212,0.36363636363636365,6,6,7,0.4,456
0.7272727272727273,0.720117845117845,0.7272727272727273,0.5,6,6,7,0.4,89
0.84,0.8538461538461539,0.84,0.9,6,6,8,0.15,42
0.56,0.5494117647058824,0.56,0.36363636363636365,6,6,8,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,6,6,8,0.15,456
0.6,0.6675324675324675,0.6,0.5714285714285714,6,6,8,0.15,89
0.6060606060606061,0.6631701631701632,0.6060606060606061,0.7692307692307693,6,6,8,0.2,42
0.5151515151515151,0.5057720057720058,0.5151515151515151,0.35714285714285715,6,6,8,0.2,123
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.55,6,6,8,0.2,456
0.6666666666666666,0.6974358974358975,0.6666666666666666,0.6,6,6,8,0.2,89
0.7619047619047619,0.7686607823907594,0.7619047619047619,0.7647058823529411,6,6,8,0.25,42
0.6190476190476191,0.6235827664399093,0.6190476190476191,0.631578947368421,6,6,8,0.25,123
0.6666666666666666,0.6818181818181819,0.6666666666666666,0.625,6,6,8,0.25,456
0.7619047619047619,0.7619047619047619,0.7619047619047619,0.5833333333333334,6,6,8,0.25,89
0.54,0.559080459770115,0.54,0.6363636363636364,6,6,8,0.3,42
0.42,0.41701149425287354,0.42,0.3181818181818182,6,6,8,0.3,123
0.62,0.64875,0.62,0.48148148148148145,6,6,8,0.3,456
0.66,0.6665441176470588,0.66,0.4666666666666667,6,6,8,0.3,89
0.6724137931034483,0.6789408866995074,0.6724137931034483,0.68,6,6,8,0.35,42
0.603448275862069,0.5950670498084291,0.603448275862069,0.4,6,6,8,0.35,123
0.5517241379310345,0.5848634124496194,0.5517241379310345,0.3,6,6,8,0.35,456
0.7068965517241379,0.7120689655172414,0.7068965517241379,0.5294117647058824,6,6,8,0.35,89
0.5606060606060606,0.5459355459355459,0.5606060606060606,0.34615384615384615,6,6,8,0.4,42
0.6363636363636364,0.628099173553719,0.6363636363636364,0.46153846153846156,6,6,8,0.4,123
0.6060606060606061,0.6509803921568628,0.6060606060606061,0.3333333333333333,6,6,8,0.4,456
0.7424242424242424,0.7547875111070258,0.7424242424242424,0.65,6,6,8,0.4,89
0.88,0.8844155844155844,0.88,0.9,6,6,9,0.15,42
0.52,0.49968253968253973,0.52,0.2727272727272727,6,6,9,0.15,123
0.48,0.5397058823529411,0.48,0.3333333333333333,6,6,9,0.15,456
0.68,0.68,0.68,0.42857142857142855,6,6,9,0.15,89
0.6060606060606061,0.6631701631701632,0.6060606060606061,0.7692307692307693,6,6,9,0.2,42
0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5,6,6,9,0.2,123
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.55,6,6,9,0.2,456
0.7272727272727273,0.720117845117845,0.7272727272727273,0.5,6,6,9,0.2,89
0.7619047619047619,0.7686607823907594,0.7619047619047619,0.7647058823529411,6,6,9,0.25,42
0.6190476190476191,0.6235827664399093,0.6190476190476191,0.631578947368421,6,6,9,0.25,123
0.6666666666666666,0.6818181818181819,0.6666666666666666,0.625,6,6,9,0.25,456
0.7380952380952381,0.7318810222036027,0.7380952380952381,0.5,6,6,9,0.25,89
0.62,0.6427586206896553,0.62,0.7272727272727273,6,6,9,0.3,42
0.54,0.5377996715927751,0.54,0.45454545454545453,6,6,9,0.3,123
0.56,0.5965714285714285,0.56,0.37037037037037035,6,6,9,0.3,456
0.66,0.6665441176470588,0.66,0.4666666666666667,6,6,9,0.3,89
0.6724137931034483,0.6789408866995074,0.6724137931034483,0.68,6,6,9,0.35,42
0.6379310344827587,0.6351600985221675,0.6379310344827587,0.4,6,6,9,0.35,123
0.603448275862069,0.6089864158829676,0.603448275862069,0.5333333333333333,6,6,9,0.35,456
0.7068965517241379,0.7120689655172414,0.7068965517241379,0.5294117647058824,6,6,9,0.35,89
0.5606060606060606,0.5459355459355459,0.5606060606060606,0.34615384615384615,6,6,9,0.4,42
0.6363636363636364,0.628099173553719,0.6363636363636364,0.46153846153846156,6,6,9,0.4,123
0.6060606060606061,0.667634252539913,0.6060606060606061,0.30303030303030304,6,6,9,0.4,456
0.7424242424242424,0.7547875111070258,0.7424242424242424,0.65,6,6,9,0.4,89
0.8,0.8051948051948051,0.8,0.8,6,6,10,0.15,42
0.56,0.5494117647058824,0.56,0.36363636363636365,6,6,10,0.15,123
0.48,0.5397058823529411,0.48,0.3333333333333333,6,6,10,0.15,456
0.6,0.6333333333333333,0.6,0.42857142857142855,6,6,10,0.15,89
0.696969696969697,0.7077441077441077,0.696969696969697,0.6923076923076923,6,6,10,0.2,42
0.48484848484848486,0.4683195592286501,0.48484848484848486,0.2857142857142857,6,6,10,0.2,123
0.6060606060606061,0.6414141414141413,0.6060606060606061,0.55,6,6,10,0.2,456
